fitness,finished,diversity,individual
14,True,32,"(1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1)"
14,True,25,"(1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1)"
14,True,33,"(1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2)"
14,True,30,"(1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1)"
14,True,27,"(1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2)"
14,True,23,"(1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2)"
14,True,28,"(2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1)"
14,True,29,"(1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1)"
14,True,30,"(1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2)"
14,True,27,"(1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2)"
14,True,29,"(1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2)"
14,True,26,"(1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2)"
14,True,32,"(1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2)"
14,True,27,"(2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1)"
14,True,34,"(1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2)"
14,True,28,"(1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1)"
14,True,26,"(1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1)"
14,True,30,"(1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2)"
14,True,24,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2)"
14,True,34,"(1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2)"
14,True,29,"(1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2)"
14,True,29,"(1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2)"
14,True,32,"(1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2)"
14,True,35,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2)"
14,True,29,"(1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1)"
14,True,30,"(1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2)"
14,True,30,"(1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2)"
14,True,27,"(1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2)"
14,True,25,"(1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2)"
14,True,30,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
