fitness,finished,diversity,individual
14,True,10,"(1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1)"
14,True,12,"(1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1)"
14,True,14,"(1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2)"
14,True,13,"(1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1)"
14,True,12,"(1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2)"
14,True,13,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
12,False,15,"(1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2)"
14,True,10,"(1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2)"
14,True,16,"(1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1)"
14,True,14,"(1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2)"
14,True,17,"(1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1)"
14,True,12,"(1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1)"
14,True,8,"(1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1)"
14,True,19,"(1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2)"
13,False,14,"(1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2)"
14,True,14,"(2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1)"
14,True,10,"(1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1)"
14,True,14,"(1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2)"
14,True,8,"(1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2)"
14,True,9,"(1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2)"
14,True,13,"(2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1)"
14,True,9,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
14,True,10,"(1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1)"
14,True,14,"(1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1)"
14,True,9,"(1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1)"
14,True,16,"(1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2)"
14,True,16,"(1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1)"
14,True,18,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1)"
14,True,11,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
14,True,16,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2)"
