fitness,finished,diversity,individual
186.66666666666666,True,2,"(0, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2)"
200.0,True,1,"(2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1)"
116.66666666666667,True,4,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 1, 2, 2, 1, 1)"
127.27272727272727,True,3,"(0, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 3, 2, 2, 2, 2, 1, 1, 2, 1, 0, 2)"
175.0,True,2,"(1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1)"
164.7058823529412,True,4,"(1, 1, 1, 0, 1, 1, 1, 1, 2, 2, 3, 2, 2, 1, 2, 2, 2)"
133.33333333333334,True,4,"(1, 1, 1, 1, 1, 1, 1, 0, 3, 1, 2, 2, 0, 2, 2, 1, 2, 2, 2, 2, 2)"
175.0,True,2,"(2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1)"
127.27272727272727,True,5,"(1, 0, 1, 1, 2, 2, 1, 2, 1, 1, 3, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2)"
164.7058823529412,True,3,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2)"
140.0,True,2,"(0, 2, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2)"
186.66666666666666,True,3,"(1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2)"
127.27272727272727,True,3,"(2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 3, 2, 1, 3, 2, 2, 1, 1)"
0.4666666666666667,False,5,"(0, 2, 2, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 1, 1, 1, 1, 0, 2, 2, 1, 2, 2, 3, 3, 2, 0, 1, 1, 2)"
164.7058823529412,True,3,"(1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 0, 2, 2, 2, 1, 1)"
186.66666666666666,True,3,"(1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1)"
164.7058823529412,True,3,"(1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2)"
200.0,True,2,"(2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2)"
200.0,True,2,"(2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2)"
121.73913043478261,True,3,"(0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2)"
147.3684210526316,True,5,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 0, 2, 2, 2, 2)"
46.666666666666664,True,12,"(3, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 1, 2, 0, 1, 1, 1, 1, 2, 2, 1, 2, 0, 0, 0, 2, 2, 2, 1, 1, 3, 0, 2, 2, 0, 0, 1, 2, 3, 2, 2, 2, 0, 1, 1, 3, 1, 2, 0, 0, 2, 2, 2, 1, 2, 3, 1, 2, 2)"
100.0,True,6,"(2, 1, 1, 1, 1, 2, 1, 1, 0, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2)"
200.0,True,2,"(1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2)"
140.0,True,3,"(1, 0, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 3, 2, 2, 1, 1, 2)"
140.0,True,2,"(1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 3, 1, 2, 1, 2)"
175.0,True,3,"(3, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1)"
127.27272727272727,True,1,"(0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 0, 2)"
155.55555555555554,True,2,"(1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 3, 0, 1, 2)"
0.5,False,3,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 0, 2, 1, 3, 0, 1, 3, 2, 1, 3)"
